	CC_MI_H30	CC_MI_H39	PF_LM_H03	PF_LM_H08	PF_LM_H14	PF_LM_H16	PF_MI_H01	PF_MI_H06	PF_MI_H12	PF_MI_H13	PF_MM_H17	PF_MM_H19	PF_MM_H20	PF_SM_H02	PF_SM_H10	PF_SM_H11	PF_WS_H04	PF_WS_H07	PF_WS_H09	PF_WS_H15	UP_MI_H41	UP_MI_H43	UP_MI_H57	UP_MI_H59
aggregates-combined-assembly1_5284228_1_575_+ 	0.0528846153846 	0.0260586319218 	0.0118343195266 	0.0151515151515 	0.0238611713666 	0.0328947368421 	0.0122699386503 	0.0167364016736 	0.0189573459716 	0.117647058824 	0.0222222222222 	0.0495867768595 	0.00552486187845 	0.0282258064516 	0.0236220472441 	0.015873015873 	0.0125570776256 	0.087786259542 	0.015306122449 	0.0434782608696 	0.00696864111498 	0.00746268656716 	0.0134730538922 	0.020942408377 
aggregates-combined-assembly1_5285355_1_642_+ 	0.0240384615385 	0.0228013029316 	0.00591715976331 	0.0272727272727 	0.0144613159798 	0.0296052631579 	0.0184049079755 	0.0209205020921 	0.00947867298578 	0.0705882352941 	0.0222222222222 	0.0330578512397 	0.0220994475138 	0.0282258064516 	0.0472440944882 	0.0277777777778 	0.00913242009132 	0.0362595419847 	0.0178571428571 	0.0326086956522 	0.00696864111498 	0.0149253731343 	0.0059880239521 	0.0139616055846 
aggregates-combined-assembly1_5285768_1_449_- 	0.0240384615385 	0.0325732899023 	0.0177514792899 	0.0242424242424 	0.0151843817787 	0.0394736842105 	0.0153374233129 	0.0334728033473 	0.0236966824645 	0.0235294117647 	0.0222222222222 	0.0330578512397 	0.0773480662983 	0.0241935483871 	0.0 	0.0198412698413 	0.00799086757991 	0.0114503816794 	0.030612244898 	0.0271739130435 	0.0209059233449 	0.0 	0.0419161676647 	0.020942408377 
aggregates-combined-assembly1_5293024_1_276_+ 	0.0288461538462 	0.0130293159609 	0.0118343195266 	0.0151515151515 	0.0180766449747 	0.0197368421053 	0.0184049079755 	0.0167364016736 	0.0189573459716 	0.0235294117647 	0.0333333333333 	0.0165289256198 	0.0110497237569 	0.0201612903226 	0.0157480314961 	0.0277777777778 	0.00570776255708 	0.0286259541985 	0.0127551020408 	0.0271739130435 	0.01393728223 	0.0 	0.00449101796407 	0.0104712041885 
aggregates-combined-assembly1_5295092_409_684_+ 	0.0576923076923 	0.0358306188925 	0.0118343195266 	0.0272727272727 	0.0216919739696 	0.0230263157895 	0.0153374233129 	0.0167364016736 	0.0142180094787 	0.0235294117647 	0.0555555555556 	0.0247933884298 	0.0220994475138 	0.0362903225806 	0.0708661417323 	0.015873015873 	0.0182648401826 	0.0458015267176 	0.0280612244898 	0.0271739130435 	0.01393728223 	0.0 	0.0239520958084 	0.0174520069808 
aggregates-combined-assembly1_5295291_309_998_- 	0.00961538461538 	0.0228013029316 	0.0236686390533 	0.0363636363636 	0.0267534345625 	0.0230263157895 	0.0552147239264 	0.0209205020921 	0.0521327014218 	0.0470588235294 	0.0444444444444 	0.0578512396694 	0.0220994475138 	0.0161290322581 	0.0157480314961 	0.0436507936508 	0.0125570776256 	0.0496183206107 	0.0178571428571 	0.0434782608696 	0.0557491289199 	0.119402985075 	0.00748502994012 	0.0488656195462 
aggregates-combined-assembly1_5296507_1121_2035_- 	0.0288461538462 	0.0293159609121 	0.0 	0.0181818181818 	0.0108459869848 	0.0164473684211 	0.00613496932515 	0.0251046025105 	0.0189573459716 	0.0470588235294 	0.0222222222222 	0.0 	0.0220994475138 	0.00806451612903 	0.0157480314961 	0.00793650793651 	0.00684931506849 	0.0114503816794 	0.0127551020408 	0.0326086956522 	0.0 	0.0597014925373 	0.0224550898204 	0.00698080279232 
aggregates-combined-assembly1_5297154_384_961_+ 	0.0384615384615 	0.0390879478827 	0.0236686390533 	0.0151515151515 	0.0173535791757 	0.0361842105263 	0.0153374233129 	0.0376569037657 	0.0284360189573 	0.0352941176471 	0.0444444444444 	0.0330578512397 	0.0331491712707 	0.0322580645161 	0.0157480314961 	0.015873015873 	0.0228310502283 	0.0591603053435 	0.0280612244898 	0.0597826086957 	0.0209059233449 	0.0149253731343 	0.0254491017964 	0.0244328097731 
aggregates-combined-assembly1_5297201_954_1325_+ 	0.0144230769231 	0.00977198697068 	0.0236686390533 	0.0181818181818 	0.0238611713666 	0.0131578947368 	0.0490797546012 	0.0251046025105 	0.0284360189573 	0.0705882352941 	0.0444444444444 	0.0495867768595 	0.0386740331492 	0.0241935483871 	0.0551181102362 	0.0357142857143 	0.0296803652968 	0.0515267175573 	0.015306122449 	0.0271739130435 	0.0487804878049 	0.044776119403 	0.00299401197605 	0.0383944153578 
aggregates-combined-assembly1_5297941_1_452_- 	0.0 	0.00651465798046 	0.0 	0.00606060606061 	0.00361532899494 	0.0131578947368 	0.00306748466258 	0.0251046025105 	0.0236966824645 	0.0470588235294 	0.0 	0.0165289256198 	0.0 	0.0161290322581 	0.00787401574803 	0.015873015873 	0.00799086757991 	0.00954198473282 	0.0178571428571 	0.0271739130435 	0.0278745644599 	0.0373134328358 	0.0224550898204 	0.0104712041885 
aggregates-combined-assembly1_5298670_1_630_- 	0.0432692307692 	0.0162866449511 	0.0591715976331 	0.00606060606061 	0.00795372378886 	0.0328947368421 	0.0122699386503 	0.0502092050209 	0.00947867298578 	0.0 	0.0222222222222 	0.0165289256198 	0.0220994475138 	0.0282258064516 	0.0314960629921 	0.0119047619048 	0.0114155251142 	0.0706106870229 	0.0178571428571 	0.0815217391304 	0.00696864111498 	0.0 	0.0224550898204 	0.0174520069808 
aggregates-combined-assembly1_5299096_1_855_+ 	0.0192307692308 	0.0130293159609 	0.0236686390533 	0.0333333333333 	0.0325379609544 	0.0131578947368 	0.0276073619632 	0.0209205020921 	0.0521327014218 	0.0470588235294 	0.0 	0.0413223140496 	0.0441988950276 	0.0282258064516 	0.0551181102362 	0.0396825396825 	0.0239726027397 	0.0610687022901 	0.0255102040816 	0.0434782608696 	0.0348432055749 	0.10447761194 	0.00299401197605 	0.0488656195462 
aggregates-combined-assembly1_5299682_1_308_- 	0.00961538461538 	0.00325732899023 	0.0236686390533 	0.0181818181818 	0.0101229211858 	0.00986842105263 	0.0184049079755 	0.0251046025105 	0.00947867298578 	0.0352941176471 	0.0222222222222 	0.0330578512397 	0.0220994475138 	0.0201612903226 	0.0393700787402 	0.00793650793651 	0.00570776255708 	0.0496183206107 	0.0127551020408 	0.0434782608696 	0.0278745644599 	0.044776119403 	0.0104790419162 	0.0244328097731 
aggregates-combined-assembly1_5300037_1_882_+ 	0.0336538461538 	0.0260586319218 	0.0236686390533 	0.0272727272727 	0.0274765003615 	0.0263157894737 	0.0153374233129 	0.0125523012552 	0.0284360189573 	0.0 	0.133333333333 	0.0578512396694 	0.0441988950276 	0.0120967741935 	0.0472440944882 	0.0357142857143 	0.0262557077626 	0.0591603053435 	0.0255102040816 	0.0326086956522 	0.01393728223 	0.044776119403 	0.0164670658683 	0.0279232111693 
aggregates-combined-assembly1_5309281_1_368_- 	0.0288461538462 	0.0130293159609 	0.0236686390533 	0.0393939393939 	0.0202458423717 	0.00986842105263 	0.0306748466258 	0.0251046025105 	0.0236966824645 	0.0235294117647 	0.0 	0.0247933884298 	0.0165745856354 	0.0161290322581 	0.0472440944882 	0.031746031746 	0.0102739726027 	0.0458015267176 	0.015306122449 	0.0271739130435 	0.01393728223 	0.0298507462687 	0.0194610778443 	0.0139616055846 
aggregates-combined-assembly1_5309638_1_912_- 	0.0192307692308 	0.0130293159609 	0.00591715976331 	0.0181818181818 	0.0209689081706 	0.0197368421053 	0.0153374233129 	0.0292887029289 	0.0236966824645 	0.0352941176471 	0.0666666666667 	0.0826446280992 	0.0276243093923 	0.0161290322581 	0.0236220472441 	0.0198412698413 	0.0102739726027 	0.0419847328244 	0.0204081632653 	0.054347826087 	0.0278745644599 	0.119402985075 	0.00898203592814 	0.0244328097731 
aggregates-combined-assembly1_5309638_918_1310_- 	0.0192307692308 	0.0130293159609 	0.00591715976331 	0.0181818181818 	0.0209689081706 	0.0197368421053 	0.0153374233129 	0.0292887029289 	0.0236966824645 	0.0352941176471 	0.0666666666667 	0.0826446280992 	0.0276243093923 	0.0161290322581 	0.0236220472441 	0.0198412698413 	0.0102739726027 	0.0419847328244 	0.0204081632653 	0.054347826087 	0.0278745644599 	0.119402985075 	0.00898203592814 	0.0244328097731 
aggregates-combined-assembly1_5309638_1337_2067_- 	0.0192307692308 	0.0130293159609 	0.00591715976331 	0.0181818181818 	0.0209689081706 	0.0197368421053 	0.0153374233129 	0.0292887029289 	0.0236966824645 	0.0352941176471 	0.0666666666667 	0.0826446280992 	0.0276243093923 	0.0161290322581 	0.0236220472441 	0.0198412698413 	0.0102739726027 	0.0419847328244 	0.0204081632653 	0.054347826087 	0.0278745644599 	0.119402985075 	0.00898203592814 	0.0244328097731 
aggregates-combined-assembly1_5309773_1_940_- 	0.0384615384615 	0.0130293159609 	0.00591715976331 	0.0272727272727 	0.0173535791757 	0.0263157894737 	0.0122699386503 	0.0251046025105 	0.0189573459716 	0.0470588235294 	0.0222222222222 	0.0826446280992 	0.0165745856354 	0.0201612903226 	0.0472440944882 	0.0357142857143 	0.0182648401826 	0.0400763358779 	0.0204081632653 	0.054347826087 	0.0209059233449 	0.0149253731343 	0.0059880239521 	0.00698080279232 
aggregates-combined-assembly1_5309773_973_1698_- 	0.0384615384615 	0.0130293159609 	0.00591715976331 	0.0272727272727 	0.0173535791757 	0.0263157894737 	0.0122699386503 	0.0251046025105 	0.0189573459716 	0.0470588235294 	0.0222222222222 	0.0826446280992 	0.0165745856354 	0.0201612903226 	0.0472440944882 	0.0357142857143 	0.0182648401826 	0.0400763358779 	0.0204081632653 	0.054347826087 	0.0209059233449 	0.0149253731343 	0.0059880239521 	0.00698080279232 
aggregates-combined-assembly1_5309773_1804_2353_- 	0.0384615384615 	0.0130293159609 	0.00591715976331 	0.0272727272727 	0.0173535791757 	0.0263157894737 	0.0122699386503 	0.0251046025105 	0.0189573459716 	0.0470588235294 	0.0222222222222 	0.0826446280992 	0.0165745856354 	0.0201612903226 	0.0472440944882 	0.0357142857143 	0.0182648401826 	0.0400763358779 	0.0204081632653 	0.054347826087 	0.0209059233449 	0.0149253731343 	0.0059880239521 	0.00698080279232 
aggregates-combined-assembly1_5309827_1_846_- 	0.0336538461538 	0.0195439739414 	0.0118343195266 	0.0242424242424 	0.0108459869848 	0.0263157894737 	0.00920245398773 	0.0376569037657 	0.0189573459716 	0.0235294117647 	0.0222222222222 	0.0 	0.0220994475138 	0.0362903225806 	0.0157480314961 	0.0119047619048 	0.00913242009132 	0.0248091603053 	0.030612244898 	0.0326086956522 	0.01393728223 	0.0 	0.0164670658683 	0.00698080279232 
aggregates-combined-assembly1_5309990_1_288_+ 	0.0192307692308 	0.0130293159609 	0.0 	0.0121212121212 	0.0130151843818 	0.00657894736842 	0.021472392638 	0.0209205020921 	0.0236966824645 	0.0 	0.0 	0.0165289256198 	0.0 	0.0201612903226 	0.0 	0.015873015873 	0.00570776255708 	0.0381679389313 	0.0127551020408 	0.0326086956522 	0.0278745644599 	0.0 	0.00449101796407 	0.0279232111693 
aggregates-combined-assembly1_5310022_1_974_- 	0.0192307692308 	0.0162866449511 	0.0 	0.0181818181818 	0.0101229211858 	0.0164473684211 	0.0122699386503 	0.0167364016736 	0.00947867298578 	0.0117647058824 	0.0777777777778 	0.0165289256198 	0.0220994475138 	0.0120967741935 	0.0314960629921 	0.0198412698413 	0.0102739726027 	0.0496183206107 	0.0178571428571 	0.0271739130435 	0.01393728223 	0.0 	0.0344311377246 	0.0139616055846 
aggregates-combined-assembly1_5310030_1_849_+ 	0.0240384615385 	0.0130293159609 	0.0118343195266 	0.0121212121212 	0.0159074475777 	0.0230263157895 	0.021472392638 	0.00836820083682 	0.00947867298578 	0.0235294117647 	0.0555555555556 	0.0165289256198 	0.0386740331492 	0.0161290322581 	0.0 	0.0198412698413 	0.00913242009132 	0.0229007633588 	0.0178571428571 	0.0326086956522 	0.0278745644599 	0.0298507462687 	0.00898203592814 	0.0139616055846 
aggregates-combined-assembly1_5311244_1_613_- 	0.0240384615385 	0.0195439739414 	0.0 	0.0181818181818 	0.0253073029646 	0.0296052631579 	0.00920245398773 	0.0292887029289 	0.0236966824645 	0.0 	0.0444444444444 	0.0165289256198 	0.0276243093923 	0.0241935483871 	0.0393700787402 	0.0119047619048 	0.00684931506849 	0.0114503816794 	0.0229591836735 	0.0380434782609 	0.01393728223 	0.00746268656716 	0.0149700598802 	0.0244328097731 
aggregates-combined-assembly1_5311498_1_478_+ 	0.00961538461538 	0.00977198697068 	0.0 	0.0333333333333 	0.0202458423717 	0.00986842105263 	0.0184049079755 	0.0209205020921 	0.042654028436 	0.0470588235294 	0.0222222222222 	0.0165289256198 	0.0331491712707 	0.0161290322581 	0.0157480314961 	0.0277777777778 	0.00913242009132 	0.0362595419847 	0.0280612244898 	0.0434782608696 	0.0627177700348 	0.10447761194 	0.00299401197605 	0.0593368237347 
aggregates-combined-assembly1_5311904_1_658_- 	0.0913461538462 	0.0488599348534 	0.0177514792899 	0.0212121212121 	0.0195227765727 	0.0296052631579 	0.0368098159509 	0.0543933054393 	0.0236966824645 	0.0470588235294 	0.0222222222222 	0.0165289256198 	0.0386740331492 	0.0403225806452 	0.0551181102362 	0.0357142857143 	0.00799086757991 	0.0190839694656 	0.0357142857143 	0.0380434782609 	0.0278745644599 	0.044776119403 	0.0134730538922 	0.020942408377 
aggregates-combined-assembly1_5313937_367_621_+ 	0.00961538461538 	0.0162866449511 	0.0236686390533 	0.0212121212121 	0.0166305133767 	0.0131578947368 	0.0276073619632 	0.0251046025105 	0.0236966824645 	0.0235294117647 	0.0 	0.0330578512397 	0.0386740331492 	0.0241935483871 	0.0157480314961 	0.0238095238095 	0.0159817351598 	0.030534351145 	0.0255102040816 	0.0326086956522 	0.0348432055749 	0.0 	0.0314371257485 	0.0279232111693 
aggregates-combined-assembly1_5320055_1_952_- 	0.0192307692308 	0.0130293159609 	0.0 	0.0121212121212 	0.0122921185828 	0.0131578947368 	0.00613496932515 	0.0292887029289 	0.0189573459716 	0.0 	0.0 	0.0330578512397 	0.0110497237569 	0.0201612903226 	0.0157480314961 	0.0119047619048 	0.00684931506849 	0.030534351145 	0.0204081632653 	0.0326086956522 	0.00696864111498 	0.0 	0.0194610778443 	0.00698080279232 
aggregates-combined-assembly1_5322107_1_521_- 	0.0384615384615 	0.0162866449511 	0.0295857988166 	0.0212121212121 	0.0173535791757 	0.0559210526316 	0.00920245398773 	0.0334728033473 	0.0189573459716 	0.0235294117647 	0.0444444444444 	0.0495867768595 	0.0110497237569 	0.0362903225806 	0.0314960629921 	0.0198412698413 	0.0171232876712 	0.030534351145 	0.0357142857143 	0.0271739130435 	0.01393728223 	0.0373134328358 	0.0269461077844 	0.0244328097731 
aggregates-combined-assembly1_5322584_1_877_- 	0.0480769230769 	0.0162866449511 	0.0 	0.0212121212121 	0.0122921185828 	0.0230263157895 	0.0122699386503 	0.0292887029289 	0.00947867298578 	0.0235294117647 	0.0777777777778 	0.0165289256198 	0.0220994475138 	0.0161290322581 	0.0157480314961 	0.00793650793651 	0.0159817351598 	0.0286259541985 	0.030612244898 	0.0434782608696 	0.0209059233449 	0.0149253731343 	0.0419161676647 	0.020942408377 
aggregates-combined-assembly1_5322987_1_416_- 	0.0 	0.0130293159609 	0.0 	0.0242424242424 	0.0310918293565 	0.00328947368421 	0.0245398773006 	0.00836820083682 	0.00947867298578 	0.0470588235294 	0.0 	0.0330578512397 	0.0220994475138 	0.00806451612903 	0.00787401574803 	0.0198412698413 	0.0114155251142 	0.00954198473282 	0.0178571428571 	0.0380434782609 	0.01393728223 	0.00746268656716 	0.00299401197605 	0.0244328097731 
aggregates-combined-assembly1_5323013_584_1036_+ 	0.0240384615385 	0.00651465798046 	0.0 	0.0181818181818 	0.0137382501808 	0.0164473684211 	0.0184049079755 	0.0125523012552 	0.0189573459716 	0.0588235294118 	0.0222222222222 	0.0330578512397 	0.0276243093923 	0.0120967741935 	0.0157480314961 	0.0238095238095 	0.00684931506849 	0.0343511450382 	0.0204081632653 	0.0489130434783 	0.01393728223 	0.044776119403 	0.0164670658683 	0.0174520069808 
aggregates-combined-assembly1_5323013_1042_1605_+ 	0.0240384615385 	0.00651465798046 	0.0 	0.0181818181818 	0.0137382501808 	0.0164473684211 	0.0184049079755 	0.0125523012552 	0.0189573459716 	0.0588235294118 	0.0222222222222 	0.0330578512397 	0.0276243093923 	0.0120967741935 	0.0157480314961 	0.0238095238095 	0.00684931506849 	0.0343511450382 	0.0204081632653 	0.0489130434783 	0.01393728223 	0.044776119403 	0.0164670658683 	0.0174520069808 
aggregates-combined-assembly1_5323505_597_959_+ 	0.0576923076923 	0.0228013029316 	0.0 	0.0333333333333 	0.0202458423717 	0.0197368421053 	0.0306748466258 	0.0251046025105 	0.0331753554502 	0.0470588235294 	0.0222222222222 	0.0 	0.0276243093923 	0.0161290322581 	0.0551181102362 	0.0238095238095 	0.013698630137 	0.0400763358779 	0.0127551020408 	0.0271739130435 	0.01393728223 	0.0298507462687 	0.0104790419162 	0.0349040139616 
aggregates-combined-assembly1_5323575_1_627_+ 	0.0336538461538 	0.0228013029316 	0.0 	0.00909090909091 	0.0137382501808 	0.0230263157895 	0.00613496932515 	0.0125523012552 	0.00473933649289 	0.0 	0.0 	0.0 	0.0220994475138 	0.0282258064516 	0.0157480314961 	0.015873015873 	0.00684931506849 	0.0248091603053 	0.0280612244898 	0.0326086956522 	0.0278745644599 	0.0 	0.0104790419162 	0.0174520069808 
aggregates-combined-assembly1_5323695_183_665_+ 	0.0384615384615 	0.0162866449511 	0.0236686390533 	0.0212121212121 	0.0253073029646 	0.0394736842105 	0.0306748466258 	0.0418410041841 	0.0189573459716 	0.0705882352941 	0.0777777777778 	0.0165289256198 	0.0220994475138 	0.0362903225806 	0.0236220472441 	0.0277777777778 	0.0148401826484 	0.0477099236641 	0.0433673469388 	0.0489130434783 	0.0209059233449 	0.0149253731343 	0.0254491017964 	0.0174520069808 
aggregates-combined-assembly1_5323855_2192_2447_+ 	0.0240384615385 	0.0260586319218 	0.0355029585799 	0.0272727272727 	0.0180766449747 	0.0296052631579 	0.0184049079755 	0.0334728033473 	0.0284360189573 	0.0470588235294 	0.0444444444444 	0.0330578512397 	0.0331491712707 	0.0282258064516 	0.0472440944882 	0.0198412698413 	0.0125570776256 	0.0458015267176 	0.0229591836735 	0.0597826086957 	0.0209059233449 	0.0820895522388 	0.0134730538922 	0.0174520069808 
aggregates-combined-assembly1_5324208_1_558_- 	0.0673076923077 	0.0228013029316 	0.0118343195266 	0.0333333333333 	0.0224150397686 	0.0394736842105 	0.0184049079755 	0.0292887029289 	0.0331753554502 	0.188235294118 	0.0444444444444 	0.0330578512397 	0.0552486187845 	0.0322580645161 	0.0236220472441 	0.0238095238095 	0.0148401826484 	0.0725190839695 	0.0255102040816 	0.0271739130435 	0.0278745644599 	0.0298507462687 	0.0209580838323 	0.0244328097731 
aggregates-combined-assembly1_5324208_979_1494_- 	0.0673076923077 	0.0228013029316 	0.0118343195266 	0.0333333333333 	0.0224150397686 	0.0394736842105 	0.0184049079755 	0.0292887029289 	0.0331753554502 	0.188235294118 	0.0444444444444 	0.0330578512397 	0.0552486187845 	0.0322580645161 	0.0236220472441 	0.0238095238095 	0.0148401826484 	0.0725190839695 	0.0255102040816 	0.0271739130435 	0.0278745644599 	0.0298507462687 	0.0209580838323 	0.0244328097731 
aggregates-combined-assembly1_5324608_493_852_- 	0.0240384615385 	0.0293159609121 	0.0 	0.0212121212121 	0.0166305133767 	0.0361842105263 	0.0153374233129 	0.0292887029289 	0.0284360189573 	0.0470588235294 	0.0666666666667 	0.123966942149 	0.0276243093923 	0.0241935483871 	0.0472440944882 	0.015873015873 	0.00684931506849 	0.0458015267176 	0.0433673469388 	0.0434782608696 	0.0 	0.0597014925373 	0.0149700598802 	0.0139616055846 
aggregates-combined-assembly1_5324608_987_1514_- 	0.0240384615385 	0.0293159609121 	0.0 	0.0212121212121 	0.0166305133767 	0.0361842105263 	0.0153374233129 	0.0292887029289 	0.0284360189573 	0.0470588235294 	0.0666666666667 	0.123966942149 	0.0276243093923 	0.0241935483871 	0.0472440944882 	0.015873015873 	0.00684931506849 	0.0458015267176 	0.0433673469388 	0.0434782608696 	0.0 	0.0597014925373 	0.0149700598802 	0.0139616055846 
aggregates-combined-assembly1_5325797_1_461_+ 	0.00480769230769 	0.00651465798046 	0.0 	0.0181818181818 	0.00650759219089 	0.0131578947368 	0.0306748466258 	0.0292887029289 	0.00947867298578 	0.0117647058824 	0.0222222222222 	0.00826446280992 	0.0165745856354 	0.00806451612903 	0.0 	0.0119047619048 	0.0262557077626 	0.0858778625954 	0.0204081632653 	0.0380434782609 	0.01393728223 	0.0 	0.0179640718563 	0.00698080279232 
aggregates-combined-assembly1_5327397_274_903_+ 	0.0 	0.00651465798046 	0.0118343195266 	0.0242424242424 	0.0253073029646 	0.00657894736842 	0.0398773006135 	0.00836820083682 	0.0379146919431 	0.0352941176471 	0.0444444444444 	0.0661157024793 	0.0331491712707 	0.0161290322581 	0.0472440944882 	0.0436507936508 	0.0228310502283 	0.0190839694656 	0.0127551020408 	0.0326086956522 	0.0487804878049 	0.0373134328358 	0.0 	0.0488656195462 
aggregates-combined-assembly1_5327812_1_429_- 	0.0192307692308 	0.0195439739414 	0.0 	0.0212121212121 	0.0130151843818 	0.0197368421053 	0.0153374233129 	0.0209205020921 	0.0189573459716 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0 	0.0120967741935 	0.0472440944882 	0.00793650793651 	0.0114155251142 	0.0343511450382 	0.030612244898 	0.0326086956522 	0.0 	0.00746268656716 	0.0134730538922 	0.0 
aggregates-combined-assembly1_5336556_127_1038_- 	0.0192307692308 	0.0162866449511 	0.0118343195266 	0.0333333333333 	0.0260303687636 	0.00657894736842 	0.0398773006135 	0.0251046025105 	0.0663507109005 	0.0588235294118 	0.0666666666667 	0.0495867768595 	0.0497237569061 	0.0241935483871 	0.0393700787402 	0.0595238095238 	0.0182648401826 	0.0477099236641 	0.0229591836735 	0.0380434782609 	0.0418118466899 	0.044776119403 	0.0059880239521 	0.0418848167539 
aggregates-combined-assembly1_5336693_338_1081_+ 	0.0 	0.00977198697068 	0.0118343195266 	0.0181818181818 	0.0202458423717 	0.00986842105263 	0.0306748466258 	0.0292887029289 	0.0236966824645 	0.0235294117647 	0.0222222222222 	0.0330578512397 	0.00552486187845 	0.0241935483871 	0.0157480314961 	0.031746031746 	0.0205479452055 	0.0152671755725 	0.015306122449 	0.0380434782609 	0.0348432055749 	0.0 	0.00449101796407 	0.0279232111693 
aggregates-combined-assembly1_5336762_1_481_+ 	0.0576923076923 	0.0130293159609 	0.00591715976331 	0.0181818181818 	0.0130151843818 	0.0328947368421 	0.0122699386503 	0.00836820083682 	0.0189573459716 	0.0 	0.0333333333333 	0.0330578512397 	0.0441988950276 	0.0201612903226 	0.0314960629921 	0.0198412698413 	0.0125570776256 	0.00954198473282 	0.0535714285714 	0.0380434782609 	0.01393728223 	0.0 	0.0209580838323 	0.020942408377 
aggregates-combined-assembly1_5338068_1_985_- 	0.0528846153846 	0.0260586319218 	0.0118343195266 	0.0242424242424 	0.0151843817787 	0.0263157894737 	0.0122699386503 	0.0376569037657 	0.0284360189573 	0.0235294117647 	0.0666666666667 	0.0165289256198 	0.0276243093923 	0.0403225806452 	0.0157480314961 	0.015873015873 	0.0125570776256 	0.0171755725191 	0.0229591836735 	0.0434782608696 	0.0278745644599 	0.0 	0.0224550898204 	0.0244328097731 
aggregates-combined-assembly1_5338766_1_413_+ 	0.0 	0.00977198697068 	0.0177514792899 	0.0212121212121 	0.0187997107737 	0.0197368421053 	0.0184049079755 	0.00836820083682 	0.0331753554502 	0.0470588235294 	0.0222222222222 	0.0495867768595 	0.0110497237569 	0.0 	0.0157480314961 	0.0198412698413 	0.00570776255708 	0.0400763358779 	0.0255102040816 	0.0434782608696 	0.0209059233449 	0.0 	0.0 	0.0453752181501 
aggregates-combined-assembly1_5338770_25_456_- 	0.0192307692308 	0.0228013029316 	0.0 	0.0151515151515 	0.0166305133767 	0.0230263157895 	0.021472392638 	0.0167364016736 	0.00947867298578 	0.0 	0.0 	0.0165289256198 	0.0110497237569 	0.00806451612903 	0.0157480314961 	0.031746031746 	0.0114155251142 	0.013358778626 	0.015306122449 	0.0326086956522 	0.00696864111498 	0.089552238806 	0.00898203592814 	0.0174520069808 
aggregates-combined-assembly1_5338775_1_471_- 	0.0192307692308 	0.00977198697068 	0.0 	0.0212121212121 	0.0260303687636 	0.00657894736842 	0.0276073619632 	0.0167364016736 	0.0331753554502 	0.0352941176471 	0.0222222222222 	0.0330578512397 	0.0220994475138 	0.0362903225806 	0.0314960629921 	0.031746031746 	0.00799086757991 	0.0171755725191 	0.0178571428571 	0.0326086956522 	0.0487804878049 	0.044776119403 	0.00299401197605 	0.0314136125654 
aggregates-combined-assembly1_5339393_1_585_+ 	0.0625 	0.0162866449511 	0.0236686390533 	0.0212121212121 	0.0224150397686 	0.0328947368421 	0.0122699386503 	0.0376569037657 	0.0189573459716 	0.0470588235294 	0.0444444444444 	0.0165289256198 	0.0220994475138 	0.0322580645161 	0.0393700787402 	0.0198412698413 	0.0171232876712 	0.0362595419847 	0.030612244898 	0.0652173913043 	0.0278745644599 	0.0746268656716 	0.0239520958084 	0.0453752181501 
aggregates-combined-assembly1_5340324_1193_2008_+ 	0.0192307692308 	0.00651465798046 	0.0118343195266 	0.0242424242424 	0.0166305133767 	0.0131578947368 	0.0276073619632 	0.0167364016736 	0.042654028436 	0.0470588235294 	0.0444444444444 	0.0247933884298 	0.0220994475138 	0.0201612903226 	0.0157480314961 	0.0238095238095 	0.0114155251142 	0.0381679389313 	0.0204081632653 	0.0326086956522 	0.0348432055749 	0.044776119403 	0.00149700598802 	0.020942408377 
aggregates-combined-assembly1_5340324_2017_2193_+ 	0.0192307692308 	0.00651465798046 	0.0118343195266 	0.0242424242424 	0.0166305133767 	0.0131578947368 	0.0276073619632 	0.0167364016736 	0.042654028436 	0.0470588235294 	0.0444444444444 	0.0247933884298 	0.0220994475138 	0.0201612903226 	0.0157480314961 	0.0238095238095 	0.0114155251142 	0.0381679389313 	0.0204081632653 	0.0326086956522 	0.0348432055749 	0.044776119403 	0.00149700598802 	0.020942408377 
aggregates-combined-assembly1_5341018_732_1042_+ 	0.0192307692308 	0.0162866449511 	0.0236686390533 	0.0363636363636 	0.00867678958785 	0.0230263157895 	0.00613496932515 	0.0334728033473 	0.0284360189573 	0.0235294117647 	0.0222222222222 	0.0165289256198 	0.0773480662983 	0.0161290322581 	0.00787401574803 	0.015873015873 	0.0125570776256 	0.0400763358779 	0.0331632653061 	0.0489130434783 	0.01393728223 	0.0 	0.00898203592814 	0.00698080279232 
aggregates-combined-assembly1_5341199_1_617_+ 	0.0240384615385 	0.0195439739414 	0.0118343195266 	0.0333333333333 	0.0347071583514 	0.00657894736842 	0.0521472392638 	0.0125523012552 	0.0710900473934 	0.0941176470588 	0.0222222222222 	0.0495867768595 	0.0552486187845 	0.0322580645161 	0.0472440944882 	0.0396825396825 	0.0159817351598 	0.0572519083969 	0.0255102040816 	0.070652173913 	0.0627177700348 	0.119402985075 	0.00449101796407 	0.0314136125654 
